9.463393033276469579e-02,9.463393033276469579e-02,8.353833979630326256e-01
2.228983906789832048e-01,2.364075608613486201e-01,1.009331566529578783e+00
2.882352163685434343e-01,3.402830220131841665e-01,1.025499138045725678e+00
2.527006981515501072e-01,2.817083382131887470e-01,1.137088279033641181e+00
3.251664209487861168e-01,4.381823513910660939e-01,1.303321258704334573e+00
3.696489706388361163e-01,6.005027202838097988e-01,1.266669945981961920e+00
3.882215632342373990e-01,6.596768689387539908e-01,1.136962320024677675e+00
4.933097409378554565e-01,8.865170657887232464e-01,1.220437342452474816e+00
5.405370855774083161e-01,1.015752900842224138e+00,1.321940130985117534e+00
5.760816071609005107e-01,1.155623735635477711e+00,1.448011459103738074e+00
6.067007522098092354e-01,1.403741586578278522e+00,1.409934366630338776e+00
6.423778979840970571e-01,1.623612583406203180e+00,1.175005960886197132e+00
6.407081287923508395e-01,1.619616389496167486e+00,8.662268997095827761e-01
6.831377834963526796e-01,1.669526007610016904e+00,7.252721168584328471e-01
8.585051141125394913e-01,1.824978449049156515e+00,6.160239216725728051e-01
9.954942411350198306e-01,1.921956259672175316e+00,2.966117842424135231e-01
1.121921347473360475e+00,1.960595884376164832e+00,2.420943869269339965e-01
1.217691241497619536e+00,1.984245077541705315e+00,3.434606927947747024e-01
1.332798370966809198e+00,2.025411461209159825e+00,5.242827970817645067e-01
1.549219168584075934e+00,2.150559526950129197e+00,4.750555960948191769e-01
1.628837751585727966e+00,2.191510741218073210e+00,5.437429128916518861e-01
1.842782329496262639e+00,2.320846419136747940e+00,4.925736891017061803e-01
2.044867924059255770e+00,2.429305476763266913e+00,6.192762955569142136e-01
2.231591252549486981e+00,2.562405043082963907e+00,4.937817773990718084e-01
2.207569026442162574e+00,2.549474943133435367e+00,4.493404986654097044e-01
2.204420298800294553e+00,2.547956494626669510e+00,7.717999543457338962e-01
2.253228055487075832e+00,2.595454583566604079e+00,4.074022918903618118e-01
2.361625305321856771e+00,2.642233010720949071e+00,4.164604636235753055e-01
2.356573438824856037e+00,2.639998399350853120e+00,6.335651098111031443e-01
2.410707831840217086e+00,2.679764947101389350e+00,1.133565109811103255e+00
2.488113101384980208e+00,2.845372261131425162e+00,1.164410703835890182e+00
2.554038328339664154e+00,2.998565336022061878e+00,7.292016280430594355e-01
2.664827457304308034e+00,3.097553293989780965e+00,8.119467245746341266e-01
2.836849242227454937e+00,3.278960310149174884e+00,7.374781963245492511e-01
2.888858135678330274e+00,3.326209132992022699e+00,6.672723525900799979e-01
2.973269036143153521e+00,3.392710069314863297e+00,6.520124675168404993e-01
3.171985103470322809e+00,3.544406887297390174e+00,6.865415560135013084e-01
3.224389053765248203e+00,3.587353935058484211e+00,6.252214293706929160e-01
3.296199821430722654e+00,3.639188468611640026e+00,5.604357250326076345e-01
3.416791580286329566e+00,3.714866634190188144e+00,6.883001271117432651e-01
3.448940100029048939e+00,3.741308223116679876e+00,4.127149130589559678e-01
3.556970694656136800e+00,3.788610801500047032e+00,6.490290244434789857e-01
3.680382423216217003e+00,3.882239999179283085e+00,5.376333893023778066e-01
3.601753172226290989e+00,3.835359887090235453e+00,4.829517067604521263e-01
3.610472585603583529e+00,3.839932071528616042e+00,4.529609175057917603e-01
3.551448753309391027e+00,3.811204456306091171e+00,3.648166975608337359e-01
3.615241163844617134e+00,3.835567543743835905e+00,5.213197702526692900e-01
3.665547577389244527e+00,3.864459300974096401e+00,6.120180092130806937e-01
3.635232004910998960e+00,3.843179985447678693e+00,7.136598558661030323e-01
3.674047611720506978e+00,3.876790904373620172e+00,5.942585252121250772e-01
3.645694910130212296e+00,3.857631822533488464e+00,7.538885013593040751e-01
3.649062649615244514e+00,3.860793746412896965e+00,7.678771924892383582e-01
3.593466811453261744e+00,3.807112740600376188e+00,7.216516671077056744e-01
3.674220694764884776e+00,3.878175701716319423e+00,7.487510554903744620e-01
3.738132901669430463e+00,3.937567161845046737e+00,6.646259229172873928e-01
3.761391535646096962e+00,3.955791324237691420e+00,7.040114186066384061e-01
3.763007926130953251e+00,3.957163912903062464e+00,6.413305364592375435e-01
3.787372165562543636e+00,3.975354594859900725e+00,8.150254287973532907e-01
